p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,p4x,p4y,p4z,p5x,p5y,p5z,p6x,p6y,p6z
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9507411569827964,1.413355428186628,1.2246467991473535e-16,1.2194340213808808,2.0954037207713405,-4.930380657631324e-32,3.217696397208621,2.178755249559216,5.207477146175737e-16
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9507136959440776,1.4133259838587344,-0.008973493313505202,1.2194065603421618,2.095374276443447,-0.008973493313505328,3.2176298353028288,2.178683880424223,-0.021750554401097584
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.21911780359767,2.095064665130002,-0.03044740162292038,3.216929927356132,2.177933423775846,-0.07380045231378382
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.2210947832627104,2.0953198882178947,0.01994541673343717,3.2161302514054153,2.1778301876277637,-0.0941840332079181
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.2210947832627104,2.0953198882178947,0.01994541673343717,3.2060091909147332,2.1756902446790876,-0.211690936410288
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.228613539642657,2.091828313768128,0.10446980233176326,3.195698485844961,2.183920998899811,-0.2449522229750549
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.228613539642657,2.091828313768128,0.10446980233176326,3.1714037643639763,2.181342469140981,-0.36195635336190224
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.228613539642657,2.091828313768128,0.10446980233176326,3.159278283246105,2.1780780280635383,-0.4104036137528063
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.2536564202571943,2.074415704824225,0.24715763124176898,3.1195059589947185,2.2131263643807593,-0.4594998895689556
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.290088236010108,2.0457242780808103,0.3740722452345675,3.0785185217472444,2.2497642689059827,-0.4976414664863441
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.3095628152175989,2.029751307412739,0.4266453221863082,3.0598025245492146,2.266632773229638,-0.5117299391197531
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.328010411409563,2.014373866795845,0.4705209803181126,3.043312829591943,2.2815577092646397,-0.5226307747028863
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.328010411409563,2.014373866795845,0.4705209803181126,2.9357611589884423,2.3040578790211583,-0.6832644012501408
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.3411573512704402,2.0033004197185447,0.4990407946116734,2.920737899145733,2.317926912374711,-0.68668070004585
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.3927982365847622,1.9591228304068946,0.5947087366439692,2.867394629145224,2.36740292328072,-0.6932636407037033
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9504249391995856,1.4130163725452896,-0.030447401622920256,1.3927982365847622,1.9591228304068946,0.5947087366439692,2.803703190200485,2.378144275981648,-0.7594582545395628
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.947496955231491,1.4098769239284166,-0.09741914423860765,1.4184393568662643,1.9866158018438995,0.5250519991189042,2.7654480821068588,2.3371263102067146,-0.9111617306765438
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.947496955231491,1.4098769239284166,-0.09741914423860765,1.4184393568662643,1.9866158018438995,0.5250519991189042,2.6291567262301525,2.337808314007,-1.0276318936684075
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.947496955231491,1.4098769239284166,-0.09741914423860765,1.5004642854414232,1.9247106918397123,0.6340916099944537,2.543216654808509,2.4218523187141248,-0.9985497158968134
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.5373758461538556,1.9642880766505575,0.532607352064917,2.4738965162038986,2.3475257460159478,-1.1925181283997375
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.5882566229759771,1.930155892292721,0.5831864399612557,2.4318273668249653,2.3926285578334827,-1.170240899209002
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.6089774166832564,1.9157423923759351,0.6018349371849424,2.4157721311278513,2.4102646237053005,-1.1601327275198596
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.6245135550875311,1.9047538735212513,0.6151281967394479,2.4041148969516395,2.42322923352534,-1.1521875783365048
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.6245135550875311,1.9047538735212513,0.6151281967394479,2.35942108011622,2.4249749248405896,-1.1707276169869603
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.6984427147039276,1.8504859218923855,0.6708715022863679,2.3068697601215185,2.485969877316927,-1.1252289049298883
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.6984427147039276,1.8504859218923855,0.6708715022863679,2.3023761277637647,2.4862685207255195,-1.1266392541796073
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.7789444374852648,1.788000488368135,0.7186884393142009,2.2525898027833637,2.5476824252548433,-1.0697587706139222
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.7789444374852648,1.788000488368135,0.7186884393142009,2.1654101504513226,2.5541898819487554,-1.0878546866216832
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9384311118278061,1.4001563278306839,-0.18913362906933148,1.7789444374852648,1.788000488368135,0.7186884393142009,2.0510698200548285,2.554940558340764,-1.1082627656258066
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9239529920030451,1.3846325702711968,-0.2775058520444065,1.8201902384639548,1.832225140635828,0.6106913005812746,1.9770797074941684,2.4756067371614097,-1.2764880273469457
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9239529920030451,1.3846325702711968,-0.2775058520444065,1.8201902384639548,1.832225140635828,0.6106913005812746,1.87475715553106,2.468204767448,-1.284711655478898
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9239529920030451,1.3846325702711968,-0.2775058520444065,1.8201902384639548,1.832225140635828,0.6106913005812746,1.7577478057622025,2.451535696138963,-1.2899810484680516
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9239529920030451,1.3846325702711968,-0.2775058520444065,1.8410938484495245,1.8166260804176457,0.6205564896228777,1.7464680538424937,2.471157245097983,-1.2669378583043387
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9239529920030451,1.3846325702711968,-0.2775058520444065,1.8410938484495245,1.8166260804176457,0.6205564896228777,1.723649145945893,2.467059956430248,-1.2670723178467092
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9239529920030451,1.3846325702711968,-0.2775058520444065,1.9481606114857686,1.7322748811603605,0.6598088308869026,1.6757533310930666,2.562165986401857,-1.139378493165292
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.932779574646824,1.3940966257355298,-0.2279824829414518,1.9240328924869063,1.7064046117652145,0.7219581559477761,1.7140412001475402,2.6032190791974092,-1.053324159672124
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.932779574646824,1.3940966257355298,-0.2279824829414518,1.9240328924869063,1.7064046117652145,0.7219581559477761,1.6548892762146572,2.592955786207026,-1.0504945878272836
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.932779574646824,1.3940966257355298,-0.2279824829414518,1.9240328924869063,1.7064046117652145,0.7219581559477761,1.5297665155979492,2.562986693065054,-1.0417938566806677
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.932779574646824,1.3940966257355298,-0.2279824829414518,1.9240328924869063,1.7064046117652145,0.7219581559477761,1.3714091084032478,2.507847481181779,-1.0251240631611007
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9378252092419983,1.3995066657916488,-0.19368889436140058,1.906258567880068,1.6873465911575738,0.76346925585123,1.3953445853703348,2.533511624454877,-0.9752002466422752
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9378252092419983,1.3995066657916488,-0.19368889436140058,1.906258567880068,1.6873465911575738,0.76346925585123,1.3820444176819233,2.5279143756514086,-0.9739556560235706
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9378252092419983,1.3995066657916488,-0.19368889436140058,1.906258567880068,1.6873465911575738,0.76346925585123,1.267412364877701,2.4730244890822775,-0.9612294916470315
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9459890666943833,1.4082601327732034,-0.11783979601584789,1.8639502116790294,1.6419826438802418,0.8509963170959565,1.3150857728310048,2.524140962495899,-0.8579637551893018
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9459890666943833,1.4082601327732034,-0.11783979601584789,1.8639502116790294,1.6419826438802418,0.8509963170959565,1.1805322714908635,2.442447153027487,-0.8496495862668273
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.950728510987135,1.4133418688727726,-0.006089504222425324,1.794327735708285,1.5673318984282922,0.9695261313070919,1.2400682985991414,2.506282986828457,-0.7071274793017291
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.950728510987135,1.4133418688727726,-0.006089504222425324,1.794327735708285,1.5673318984282922,0.9695261313070919,1.2292887967314456,2.4988403098313823,-0.7076807959756495
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9467095120521358,1.4090326100840682,0.10856899932281754,1.7140116071521443,1.4812151841785732,1.0784356711144845,1.2787613733638237,2.5518858913557683,-0.5538086337553144
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9467095120521358,1.4090326100840682,0.10856899932281754,1.7539731946949226,1.442329600584012,1.0892544852943522,1.245789293596486,2.5717821074132683,-0.4811232264302756
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9279311971811983,1.388898089099265,0.25645308685347523,1.6356907540205543,1.315504573937043,1.2099775570761337,1.284467769902483,2.6132540178693335,-0.27072794916088405
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9279311971811983,1.388898089099265,0.25645308685347523,1.6745810189348713,1.2765824541154973,1.2172854787516387,1.2476732450492354,2.621828086615228,-0.1997762492039235
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.62974791839287,1.2285114205919414,1.253402288857562,1.2535634870286372,2.628143733229685,-0.12482652488110196
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.6537986689542579,1.204771344556042,1.2563654445402894,1.2308168356499027,2.6301369613585703,-0.08132630886616331
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.6537986689542579,1.204771344556042,1.2563654445402894,1.0718415223983033,2.503770554380694,-0.14859965554133753
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.6537986689542579,1.204771344556042,1.2563654445402894,1.013424042650769,2.4456693018271154,-0.175448997916253
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.6537986689542579,1.204771344556042,1.2563654445402894,0.9807624089913402,2.4097122253521865,-0.19109428428166764
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.6537986689542579,1.204771344556042,1.2563654445402894,0.8787237204198737,2.2766344291031197,-0.24375733448136128
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.610704449101735,1.247669330319701,1.2502403439339536,0.9207114338624742,2.2723333719654994,-0.32264656893649357
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9176979821798184,1.377925811575781,0.3074846917424545,1.610704449101735,1.247669330319701,1.2502403439339536,0.8570353654164959,2.167419917797723,-0.35787711730166183
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.9024584327267482,1.3615856324718147,0.3695540665453515,1.553521981157425,1.1863570342643484,1.290172495177135,0.8719334172428002,2.1833939356577416,-0.3039901209949592
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.874637400305348,1.3317553114362186,0.45903377768876547,1.4652356992788527,1.0916945468488506,1.3392389108834877,0.8895694360542508,2.2023036617587297,-0.22125964639367734
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.874637400305348,1.3317553114362186,0.45903377768876547,1.372469752734438,1.196622832617474,1.313180642637293,1.0170417690948474,2.1968830095020415,-0.38185638556732526
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.874637400305348,1.3317553114362186,0.45903377768876547,1.372469752734438,1.196622832617474,1.313180642637293,0.9884215451308381,2.1408771631747157,-0.4075432554533776
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.874637400305348,1.3317553114362186,0.45903377768876547,1.3529264009919009,1.220702280951421,1.3048971576831385,1.018741461185371,2.136526669779636,-0.44140926297559774
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.8589175426916233,1.3149001353899636,0.5011320925577264,1.3098688219317045,1.1745350004951702,1.325051464303446,1.0324850235682779,2.151262818742228,-0.39804487585511156
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.8589175426916233,1.3149001353899636,0.5011320925577264,1.2904373824064956,1.2000094232434029,1.3157672450184152,1.065768924528944,2.1467656949395963,-0.4315669090685588
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.8341476560064756,1.2883413197198113,0.5591687078999225,1.2284044704359522,1.133496374740185,1.3396161668291762,1.084418179294944,2.166761834849792,-0.3667338666949931
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.8341476560064756,1.2883413197198113,0.5591687078999225,1.2284044704359522,1.133496374740185,1.3396161668291762,1.0581962953743114,2.1075818808216398,-0.39882756363327865
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.8341476560064756,1.2883413197198113,0.5591687078999225,1.1862840215936905,1.1952803930528448,1.3152192188668423,1.1414139509640873,2.095678034883233,-0.4700736880108958
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.8341476560064756,1.2883413197198113,0.5591687078999225,1.1862840215936905,1.1952803930528448,1.3152192188668423,1.1071826671329976,2.008916667313782,-0.5100859580636509
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.80696637682884,1.2591969561410052,0.6141343875493714,1.124914657249719,1.1294788148654382,1.3338417278226062,1.129437044188974,2.032778298398197,-0.450543205723353
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.80696637682884,1.2591969561410052,0.6141343875493714,1.1644458938395268,1.0686714730668068,1.3563388534740388,1.0478247818009336,2.0415089389575667,-0.38721693318325096
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.80696637682884,1.2591969561410052,0.6141343875493714,1.1644458938395268,1.0686714730668068,1.3563388534740388,1.0381162918656754,2.010173396044346,-0.40366539671819224
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.80696637682884,1.2591969561410052,0.6141343875493714,1.1644458938395268,1.0686714730668068,1.3563388534740388,1.0241234077102932,1.95956957482346,-0.428769034630458
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7619356177799783,1.2109139888320406,0.6906610323227137,1.0703284752337345,0.9677567129843311,1.3707743313996679,1.0509694000764465,1.9883544365306594,-0.3491109882949627
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7619356177799783,1.2109139888320406,0.6906610323227137,1.0867586120863266,0.9430463682323544,1.377962239084942,1.0179695872949375,1.9884961871047686,-0.3256523729350067
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7619356177799783,1.2109139888320406,0.6906610323227137,1.0992459098276433,0.9250295152845672,1.3828405023725925,0.9939455090596736,1.98793082033739,-0.30806240474984364
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7619356177799783,1.2109139888320406,0.6906610323227137,1.0992459098276433,0.9250295152845672,1.3828405023725925,0.9909670972458332,1.9734356786430385,-0.3169007177482347
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7619356177799783,1.2109139888320406,0.6906610323227137,1.0933921779697848,0.9333974313923634,1.3806133708458774,1.0020651197153627,1.9737456916178822,-0.3250638746716687
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7619356177799783,1.2109139888320406,0.6906610323227137,1.0933921779697848,0.9333974313923634,1.3806133708458774,0.998053928947787,1.9531701736389948,-0.3372266020398972
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7619356177799783,1.2109139888320406,0.6906610323227137,1.0933921779697848,0.9333974313923634,1.3806133708458774,0.9818657383223081,1.8416399508376293,-0.3977728018205845
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7012027538956807,1.1457948803949936,0.7732233168891753,0.9789350677891593,0.8106740079845262,1.3782219867068672,1.0114686658944025,1.873380858928079,-0.3157661224461922
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.7012027538956807,1.1457948803949936,0.7732233168891753,0.9789350677891593,0.8106740079845262,1.3782219867068672,1.0103972716276304,1.7033195744414895,-0.4112455381212161
0.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.268692864398084,0.6820482925847123,0.0,1.644736006155537,1.085249995237215,0.8342780966292398,0.8827392592369592,0.7075307526255483,1.3602905788446065,1.037153064272537,1.7320077220296242,-0.35044122829965424
